"userId";"title"
"4825";"Rag Doll"
"921";"Cherry Pink & Apple Blossom White"
"2660";"I Think I Love You"
"3692";"Oh My Papa (O Mein Papa)"
"8948";"Stand By Me"
"7072";"Want Ads"
"8719";"Afternoon Delight"
"6513";"Do Ya Think I'm Sexy?"
"4424";"Moonlight Cocktail"
"7372";"Truly Madly Deeply"
"6927";"Jailhouse Rock"
"1489";"Don't Stop 'Til You Get Enough"
"6481";"She Drives Me Crazy"
"829";"I'm Your Boogie Man"
"1868";"Mister Sandman"
"818";"Rag Mop"
"7453";"My Prayer"
"6840";"Gimme Some Lovin'"
"3261";"The Great Pretender"
"225";"Stairway to Heaven"
"5772";"Band On the Run"
"8998";"The Joker"
"8454";"December 1963 (Oh What a Night)"
"6931";"Knock Three Times"
"6294";"Wicked Game"
"8398";"Killing Me Softly With His Song"
"3352";"No One"
"1320";"Spill the Wine"
"1657";"Sweet Child O' Mine"
"7610";"Living For the City"
"4701";"You Always Hurt the One You Love"
"5544";"Sentimental Journey"
"1883";"Rich Girl"
"3369";"You'll Never Know"
"7359";"Volare"
"6484";"I'll Never Smile Again"
"6060";"The Sign"
"5916";"Abracadabra"
"582";"California Girls"
"539";"Get Back"
"3185";"Harper Valley PTA"
"872";"Up Up & Away"
"8882";"Wild Thing"
"4913";"The Power of Love"
"414";"All I Have to Do is Dream"
"2056";"Mercy Mercy Me (The Ecology)"
"4291";"Spill the Wine"
"4479";"Bad Romance"
"3877";"Cat's in the Cradle"
"3606";"Man in the Mirror"
"6565";"How Deep is Your Love?"
"1487";"December 1963 (Oh What a Night)"
"2075";"Night & Day"
"1172";"Against All Odds (Take a Look At Me Now)"
"6057";"The Christmas Song (Chestnuts Roasting On An Open Fire)"
"7578";"Harper Valley PTA"
"5767";"E.T."
"6897";"Girls Just Wanna Have Fun"
"6788";"Have You Ever Really Loved a Woman?"
"8049";"In the Summertime"
"3363";"U Can't Touch This"
"4064";"Purple Rain"
"5240";"The Thing"
"3137";"Philadelphia Freedom"
"8245";"War"
"7860";"Music"
"4587";"Down Hearted Blues"
"7710";"Colors of the Wind"
"4090";"Take On Me"
"3107";"Time After Time"
"3656";"All Along the Watchtower"
"1151";"In the Year 2525 (Exordium & Terminus)"
"1427";"Escape (The Pina Colada Song)"
"861";"Blaze of Glory"
"7711";"West End Blues"
"8179";"The Streak"
"8824";"Don't Let the Sun Go Down On Me"
"8449";"We Are Family"
"6155";"Like a Rolling Stone"
"5912";"Loving You"
"4487";"Brand New Key"
"5557";"Stayin' Alive"
"7433";"Before The Next Teardrop Falls"
"8621";"Bye Bye"
"5107";"Mony Mony"
"2563";"Wishing Well"
"3519";"War"
"8457";"Hot Stuff"
"5803";"Up Up & Away"
"3705";"Eve of Destruction"
"6634";"Some Enchanted Evening"
"899";"No Scrubs"
"8407";"Mack the Knife"
"1746";"(Put Another Nickel In) Music! Music! Music!"
"1101";"My Sweet Lord"
"255";"We've Only Just Begun"
"5940";"Your Cheatin' Heart"
"3831";"Don't Fence Me In"
"328";"Ain't No Sunshine"
"457";"Oh My Papa (O Mein Papa)"
"270";"I've Heard That Song Before"
"1582";"Stairway to Heaven"
"1238";"More Than Words"
"8365";"Straight Up"
"4205";"You Light Up My Life"
"4764";"Have You Ever Really Loved a Woman?"
"8721";"Sweet Georgia Brown"
"4389";"That Old Black Magic"
"2192";"You'll Never Know"
"6182";"Mister Sandman"
"3393";"Rock the Boat"
"2389";"Crazy Little Thing Called Love"
"4779";"Ode To Billie Joe"
"5139";"The Joker"
"6111";"I Got You Babe"
"2179";"Georgia On My Mind"
"300";"A Boy Named Sue"
"3430";"You Ain't Seen Nothin' Yet"
"4575";"Don't Fence Me In"
"2278";"Toxic"
"3711";"Goodnight"
"7692";"Wicked Game"
"3929";"Mmmbop"
"7824";"Mood Indigo"
"5202";"Help!"
"2797";"Imagine"
"4408";"Without Me"
"2939";"Arthur's Theme (Best That You Can Do)"
"7593";"Take The 'A' Train"
"1367";"I'm Looking Over a Four Leaf Clover"
"8701";"Born to Run"
"801";"My Blue Heaven"
"367";"The Twist"
"8647";"Spill the Wine"
"2653";"Your Song"
"5131";"Mony Mony"
"6419";"Where is the Love?"
"6343";"Careless Whisper"
"571";"Two Hearts"
"8230";"Come On-a My House"
"3670";"I Kissed A Girl"
"2253";"Smoke Gets in Your Eyes"
"3516";"Hungry Heart"
"211";"Moonlight Serenade"
"4000";"Cracklin' Rosie"
"5737";"Streets of Philadelphia"
"961";"9 to 5"
"5041";"Let it Be"
"8679";"Umbrella"
"481";"In the End"
"3320";"Paperback Writer"
"4318";"Brown Sugar"
"5801";"Come On Eileen"
"3494";"Horse With No Name"
"583";"Can't Help Falling in Love"
"8557";"Just Dance"
"1242";"Dancing Queen"
"8162";"Jailhouse Rock"
"592";"Every Breath You Take"
"7547";"Honey"
"5363";"Because You Loved Me"
"331";"End of the Road"
"3534";"19th Nervous Breakdown"
"6092";"Creep"
"7370";"Smoke! Smoke! Smoke! (That Cigarette)"
"1659";"Down"
"3899";"Man in the Mirror"
"1523";"Smooth"
"480";"Too Young"
"4477";"Stairway to Heaven"
"530";"Love In This Club"
"3579";"Alone Again (Naturally)"
"1987";"Because of You"
"6506";"Tonight's the Night (Gonna Be Alright)"
"7210";"Stay (I Missed You)"
"4687";"Me & Bobby McGee"
"1822";"The Way You Move"
"550";"Light My Fire"
"8438";"The Morning After"
"2856";"Thank You (Falettinme be Mice Elf Again)"
"7135";"Call Me"
"8961";"T For Texas (Blue Yodel No 1)"
"1912";"One"
"3835";"(Your Love Keeps Lifting Me) Higher & Higher"
"6846";"Turn! Turn! Turn! (To Everything There is a Season)"
"8037";"This Land is Your Land"
"1089";"Everybody Loves Somebody"
"8811";"Mmmbop"
"6707";"The Thing"
"2213";"Whispering"
"3442";"Hey There"
"2997";"Chain of Fools"
"1709";"Good Vibrations"
"3096";"Baby One More Time"
"2572";"Stop! in the Name of Love"
"1368";"Sugar Shack"
"8056";"You're the One That I Want"
"5630";"Say My Name"
"8626";"Breaking Up is Hard to Do"
"4928";"Crazy in Love"
"7401";"After You've Gone"
"3448";"Believe"
"5944";"Greatest Love of All"
"8263";"Crazy"
"8916";"Prisoner of Love"
"2634";"Tik-Toc"
"6992";"Against All Odds (Take a Look At Me Now)"
"7355";"You Ain't Seen Nothin' Yet"
"8753";"Someday"
"478";"Rags to Riches"
"1912";"Ain't That a Shame"
"3385";"Sweet Soul Music"
"4100";"Sweet Home Alabama"
"3542";"I Went to Your Wedding"
"4921";"All I Have to Do is Dream"
"6201";"Wheel of Fortune"
"5570";"I Only Have Eyes For You"
"6478";"Love Train"
"1313";"Ball of Confusion (That's What the World is Today)"
"6718";"Bohemian Rhapsody"
"4616";"My Sharona"
"8654";"Proud Mary"
"965";"(I've Got a Gal In) Kalamazoo"
"6629";"We Will Rock You"
"4420";"Ballerina"
"4801";"Morning Train (Nine to Five)"
"1874";"Single Ladies (Put A Ring On It)"
"3691";"Faith"
"1093";"Paper Doll"
"4059";"Le Freak"
"1667";"Tutti Frutti"
"1249";"Sentimental Journey"
"401";"Rock the Boat"
"3353";"Ballerina"
"7977";"(Everything I Do) I Do it For You"
"6354";"Yeah!"
"7297";"Good Lovin'"
"7062";"Travellin' Man"
"6193";"I Want You Back"
"8667";"My Sweet Lord"
"2808";"Vogue"
"5419";"I Will Survive"
"4878";"I Can't Get Next to You"
"7333";"How Deep is Your Love?"
"481";"U Got it Bad"
"8380";"Honky Tonk"
"868";"Love Me Do"
"3943";"Whip It"
"4718";"Because You Loved Me"
"5989";"Born in the USA"
"5367";"Brother Louie"
"4089";"Eve of Destruction"
"3152";"To Sir"
"1914";"My Life"
"816";"Honey"
"2492";"Ol' Man River"
"6264";"We Are the Champions"
"2983";"Love In This Club"
"383";"It Had to Be You"
"1881";"Disturbia"
"1456";"The Girl From Ipanema"
"1515";"Kung Fu Fighting"
"7414";"Please Mr Postman"
"3286";"Smoke On the Water"
"272";"Good Vibrations"
"6585";"I Can't Go For That (No Can Do)"
"76";"Change the World"
"1768";"Miss You Much"
"2039";"Delicado"
"7289";"Chattanooga Choo Choo"
"1877";"Running Scared"
"4413";"Some of These Days"
"5425";"Say It Right"
"754";"Sentimental Journey"
"4277";"All Shook Up"
"1343";"Hot Stuff"
"5800";"Shadow Dancing"
"4850";"Battle of New Orleans"
"7912";"Chattanoogie Shoe-Shine Boy"
"482";"I Fall to Pieces"
"7335";"These Boots Are Made For Walking"
"1490";"Do That to Me One More Time"
"132";"Ring My Bell"
"4486";"End of the Road"
"143";"Don't Be Cruel"
"4981";"You Send Me"
"5548";"Family Affair"
"5762";"Sugar Sugar"
"1778";"I Walk the Line"
"4084";"Mickey"
"6958";"Cry"
"1806";"People"
"3010";"I Only Have Eyes For You"
"6264";"California Dreamin'"
"556";"Go Your Own Way"
"599";"Car Wash"
"1133";"I Can't Get Next to You"
"2021";"We Can Work it Out"
"147";"In the Mood"
"3248";"West End Blues"
"7811";"Time After Time"
"2413";"Fast Car"
"6402";"We Belong Together"
"4970";"Bye Bye Love"
"6960";"Black Velvet"
"7485";"Like a Prayer"
"648";"One of Us"
"1990";"Tighten Up"
"7377";"Ballerina"
"6970";"Money For Nothing"
"6579";"Can You Feel the Love Tonight"
"621";"Miss You"
"8272";"Hey Baby"
"3660";"Say It Right"
"7529";"Another One Bites the Dust"
"5440";"(I've Had) the Time of My Life"
"4559";"Auf Wiederseh'n Sweetheart"
"5378";"St George & the Dragonette"
"7951";"The Love You Save"
"4831";"Afternoon Delight"
"7746";"Spill the Wine"
"1110";"Dardanella"
"6162";"Cheek to Cheek"
"43";"Surfin' USA"
"7775";"Have You Ever Really Loved a Woman?"
"6151";"Auf Wiederseh'n Sweetheart"
"505";"I Want to Hold Your Hand"
"2440";"Penny Lane"
"3408";"Drop it Like It's Hot"
"4418";"Long Cool Woman in a Black Dress"
"3665";"Why Don't You Believe Me?"
"7021";"Three Times a Lady"
"1407";"Tears of a Clown"
"7481";"Since U Been Gone"
"2106";"Call Me Maybe"
"6722";"Tutti Frutti"
"7395";"The Christmas Song (Chestnuts Roasting On An Open Fire)"
"7674";"I Will Survive"
"7494";"Don't You Want Me"
"3177";"Cathy's Clown"
"69";"Because You Loved Me"
"2027";"Call Me"
"5138";"Let Me Love You"
"7960";"Just My Imagination (Running Away With Me)"
"3133";"He's So Fine"
"1164";"The Way You Look Tonight"
"169";"Superstar"
"8121";"Hey Jude"
"5801";"(Put Another Nickel In) Music! Music! Music!"
"8441";"How Much is That Doggy in the Window?"
"3";"Disco Lady"
"6321";"Ben"
"1748";"Sweet Soul Music"
"1784";"White Rabbit"
"2212";"Wake Up Little Susie"
"7867";"Blue Suede Shoes"
"6065";"Keep On Loving You"
"5902";"Unchained Melody"
"6719";"Disturbia"
"3500";"Hey Jude"
"8277";"Jumpin' Jack Flash"
"4967";"Like a Prayer"
"8767";"Red Red Wine"
"6130";"Hit the Road"
"7516";"Harper Valley PTA"
"2214";"Tennessee Waltz"
"6247";"Let Me Love You"
"1005";"You Belong to Me"
"6806";"Get Down Tonight"
"1442";"Truly Madly Deeply"
"7421";"Higher Love"
"4200";"Please Mr Postman"
"8938";"Crimson & Clover"
"51";"Love Will Keep Us Together"
"1236";"Reach Out (I'll Be There)"
"4938";"I Feel Fine"
"8113";"End of the Road"
"2773";"Red Red Wine"
"3490";"Wipe Out"
"1531";"Ain't No Mountain High Enough"
"7868";"Waiting For a Girl Like You"
"751";"Party Rock Anthem"
"8379";"Unforgettable"
"2385";"Singing The Blues"
"7081";"Freak Me"
"3272";"Time of the Season"
"5089";"Lonely Boy"
"1971";"Stagger Lee"
"2790";"Frenesi"
"2812";"Goodbye Yellow Brick Road"
"4031";"Manana (Is Soon Enough For Me)"
"6118";"The Hustle"
"1907";"In the Mood"
"954";"Baby Got Back"
"8495";"Working My Way Back to You"
"355";"Mama Told Me Not to Come"
"16";"Roll With It"
"2484";"(Your Love Keeps Lifting Me) Higher & Higher"
"1245";"Love Me Tender"
"6531";"Be My Love"
"5800";"Reunited"
"5213";"Love Me Do"
"1607";"Hey Ya!"
"4983";"Karma Chameleon"
"1581";"Running Scared"
"3673";"Another One Bites the Dust"
"6529";"I Can See Clearly Now"
"3100";"Wichita Lineman"
"1928";"Pony Time"
"6088";"A Woman in Love"
"4042";"(Everything I Do) I Do it For You"
"1138";"Freak Me"
"97";"We Can Work it Out"
"8758";"Auf Wiederseh'n Sweetheart"
"2625";"Stand By Me"
"2453";"Mood Indigo"
"4807";"Say It Right"
"5382";"Walk Don't Run"
"1065";"I Want You Back"
"2471";"Being With You"
"910";"Afternoon Delight"
"8668";"This Used to Be My Playground"
"6713";"He's So Fine"
"4940";"(Everything I Do) I Do it For You"
"211";"Na Na Hey Hey (Kiss Him Goodbye)"
"7966";"Gangsta's Paradise"
"6134";"Because of You"
"6243";"Frenesi"
"581";"Wabash Cannonball"
"1243";"So Much in Love"
"6528";"Rush Rush"
"2867";"Iris"
"4008";"(I've Had) the Time of My Life"
"3551";"Strangers in the Night"
"3033";"The Wanderer"
"3648";"Gonna Make You Sweat (Everybody Dance Now)"
"2101";"Thrift Shop"
"3582";"Chattanooga Choo Choo"
"2852";"Dancing in the Dark"
"8490";"Maneater"
"8459";"Sunshine Superman"
"3848";"Physical"
"3237";"Mood Indigo"
"4710";"Blue Tango"
"2992";"Don't Leave Me This Way"
"4857";"Ben"
"7008";"Walk On the Wild Side"
"6897";"Dancing in the Dark"
"7704";"Good Vibrations"
"1172";"Ben"
"4489";"The Hustle"
"3513";"Up Where We Belong"
"6187";"We Belong Together"
"1393";"Heart of Gold"
"5130";"Every Breath You Take"
"2380";"Upside Down"
"2828";"Mr Big Stuff"
"2412";"We Are Young"
"2937";"Mmmbop"
"628";"Can't Get Enough of Your Love"
"3990";"Again"
"1044";"Manana (Is Soon Enough For Me)"
"3582";"He's So Fine"
"6300";"Lights"
"590";"Mr Tambourine Man"
"3593";"Spirit in the Sky"
"5799";"All My Lovin' (You're Never Gonna Get It)"
"80";"Because You Loved Me"
"2908";"Wild Wild West"
"246";"I Can't Help Myself (Sugar Pie"
"7111";"Wooly Bully"
"5023";"Funkytown"
"2889";"Up Where We Belong"
"7614";"The Loco-Motion"
"2958";"Because I Love You (The Postman Song)"
"7048";"Sexyback"
"8526";"Money For Nothing"
"5651";"My Life"
"5562";"Rolling In The Deep"
"641";"Are You Lonesome Tonight?"
"3153";"Sexyback"
"8447";"Gimme Some Lovin'"
"4978";"Mercy Mercy Me (The Ecology)"
"8459";"I Wanna Love You"
"6713";"Are You Lonesome Tonight?"
"7705";"You Can't Hurry Love"
"7785";"(I Can't Get No) Satisfaction"
"3330";"(I've Got a Gal In) Kalamazoo"
"6544";"Disco Lady"
"3641";"Paper Doll"
"7748";"At Last"
"5984";"Love Hangover"
"1833";"Bad Girls"
"8379";"Every Breath You Take"
"5112";"Mickey"
"7596";"Everybody Loves Somebody"
"7336";"Get Off of My Cloud"
"2322";"Rock the Casbah"
"2752";"A-Tisket A-Tasket"
"4395";"I Can Dream"
"6331";"Apologize"
"8062";"What'd I Say"
"8270";"Stagger Lee"
"1211";"Glamorous"
"4379";"St Louis Blues"
"6628";"Begin the Beguine"
"12";"I Love Rock 'n' Roll"
"7017";"Nothing's Gonna Stop Us Now"
"3121";"Louie Louie"
"7629";"Like a Rolling Stone"
"933";"Mr Brightside"
"3191";"Sunshine Superman"
"8460";"(Put Another Nickel In) Music! Music! Music!"
"7877";"It Had to Be You"
"6693";"Somebody That I Used to Know"
"6591";"Private Eyes"
"329";"Say My Name"
"5060";"Wild Wild West"
"3260";"Tennessee Waltz"
"2591";"We Built This City"
"2537";"Walk Like an Egyptian"
"8718";"Sexyback"
"7162";"Duke of Earl"
"8296";"Love's Theme"
"2598";"People Got to Be Free"
"710";"What's Love Got to Do With It?"
"1620";"Brandy (You're A Fine Girl)"
"6370";"Magic"
"7178";"9 to 5"
"5673";"Riders On the Storm"
"6131";"Whole Lotta Shakin' Goin' On"
"601";"After You've Gone"
"6975";"Soldier Boy"
"8186";"Sweet Home Alabama"
"3479";"Honey"
"8101";"In the Year 2525 (Exordium & Terminus)"
"134";"Leader of the Pack"
"3574";"How Much is That Doggy in the Window?"
"1942";"Under the Boardwalk"
"3420";"Little Darlin'"
"4535";"My Man"
"7865";"Time of the Season"
"75";"I Kissed A Girl"
"2504";"Tom Dooley"
"6713";"I'll Make Love to You"
"5196";"People Got to Be Free"
"7737";"(I've Got a Gal In) Kalamazoo"
"493";"Mercy Mercy Me (The Ecology)"
"5704";"Paper Planes"
"1134";"Got to Give it Up"
"3573";"Higher Love"
"8372";"Call Me"
"5585";"Wishing Well"
"7951";"The Tracks of My Tears"
"6290";"You've Lost That Lovin' Feelin'"
"325";"I Will Follow Him"
"3693";"Incense & Peppermints"
"6028";"Red Red Wine"
"7748";"Mama Told Me Not to Come"
"2979";"Tears in Heaven"
"7244";"Sweet Georgia Brown"
"7302";"Love Child"
"4190";"Somethin' Stupid"
"7104";"Sailing"
"5454";"The Tracks of My Tears"
"6347";"Unforgettable"
"4734";"Somebody That I Used to Know"
"60";"Stranger On the Shore"
"2935";"How to Save a Life"
"133";"Philadelphia Freedom"
"8396";"Will It Go Round In Circles"
"1790";"Let's Hear it For the Boy"
"1886";"Bitter Sweet Symphony"
"5917";"Swinging On a Star"
"3819";"Sweet Home Alabama"
"4687";"Me & Bobby McGee"
"7675";"My Heart Will Go On"
"956";"Go Your Own Way"
"2870";"Be Bop a Lula"
"3685";"Hanky Panky"
"3283";"Heart of Gold"
"7753";"(Just Like) Starting Over"
"8879";"Kiss From a Rose"
"4520";"Come On-a My House"
"7007";"Bye Bye"
"3111";"Save the Last Dance For Me"
"7910";"He's a Rebel"
"1241";"Call Me"
"2777";"96 Tears"
"3608";"Blueberry Hill"
"6612";"Angie"
"4797";"Stuck On You"
"3792";"Can't Get Enough of Your Love"
"387";"Will It Go Round In Circles"
"264";"Crocodile Rock"
"5272";"Before The Next Teardrop Falls"
"6793";"Da Doo Ron Ron (When He Walked Me Home)"
"93";"Purple Haze"
"7562";"Some of These Days"
"8770";"Kiss Me"
"7335";"Need You Tonight"
"1730";"Walk Don't Run"
"8942";"Wayward Wind"
"3304";"Firework"
"6564";"I Only Have Eyes For You"
"4298";"Lights"
"4592";"Like a Virgin"
"4614";"My Sweet Lord"
"193";"Mule Train"
"4612";"Johnny B Goode"
"2219";"Get Off of My Cloud"
"5499";"Don't Leave Me This Way"
"5251";"Endless Love"
"1175";"Rhapsody in Blue"
"1384";"Rudolph"
"679";"I Feel Love"
"7999";"Since U Been Gone"
"6707";"Piano Man"
"1979";"Crazy For You"
"7850";"A Woman in Love"
"3731";"YMCA"
"4529";"You'll Never Know"
"8809";"I Can't Help Myself (Sugar Pie"
"3478";"Hot Child In The City"
"924";"My Boyfriend's Back"
"8588";"The Song From Moulin Rouge (Where Is Your Heart)"
"8890";"Don't Be Cruel"
"1103";"Rhapsody in Blue"
"867";"More Than Words"
"4335";"Lonely Boy"
"8839";"Lady Marmalade (Voulez-Vous Coucher Aver Moi Ce Soir?)"
"1647";"Raindrops Keep Falling On My Head"
"4013";"The Twist"
"4934";"So Much in Love"
"6298";"Money For Nothing"
"498";"The End of the World"
"8321";"Long Cool Woman in a Black Dress"
"2058";"Don't Speak"
"6655";"Another Brick in the Wall (part 2)"
"5069";"Hurt So Good"
"4787";"Proud Mary"
"7639";"Beat It"
"152";"I Can Dream"
"4494";"Tiger Rag"
"8112";"Superstar"
"2556";"Auf Wiederseh'n Sweetheart"
"8352";"Always On My Mind"
"3830";"Hang On Sloopy"
"4661";"Tennessee Waltz"
"4091";"Kiss"
"7103";"The Way We Were"
"4191";"Bad Day"
"7899";"Private Eyes"
"2174";"Say It Right"
"3906";"Wooly Bully"
"152";"You Light Up My Life"
"5542";"Stand By Me"
"7615";"(Your Love Keeps Lifting Me) Higher & Higher"
"4982";"Get Back"
"4883";"You're Still the One"
"5668";"Spirit in the Sky"
"5023";"Losing My Religion"
"7951";"Sing"
"4513";"That's the Way Love Goes"
"5279";"People Got to Be Free"
"4781";"Royals"
"5429";"Tonight's the Night (Gonna Be Alright)"
"2004";"I Can't Get Next to You"
"6324";"(Let Me Be Your) Teddy Bear"
"4166";"At Last"
"7128";"Strangers in the Night"
"856";"I Swear"
"3622";"I'm Your Boogie Man"
"7550";"Dancing in the Dark"
"8845";"Need You Tonight"
"1175";"Kiss"
"6771";"Hot Child In The City"
"7643";"Sir Duke"
"6539";"You're So Vain"
"6236";"Best of My Love"
"2083";"Leader of the Pack"
"4757";"Against All Odds (Take a Look At Me Now)"
"1503";"Queen of Hearts"
"4282";"Black Or White"
"711";"War"
"4911";"Stop! in the Name of Love"
"7427";"On My Own"
"5449";"We Found Love"
"2620";"Ring My Bell"
"3611";"Straight Up"
"606";"One Bad Apple"
"4906";"Three Coins in the Fountain"
"1750";"Call Me"
"8331";"Na Na Hey Hey (Kiss Him Goodbye)"
"7159";"The Girl From Ipanema"
"1286";"Rolling In The Deep"
"3561";"Nothing's Gonna Stop Us Now"
"6474";"How Deep is Your Love?"
"6757";"Harbour Lights"
"3776";"The Girl From Ipanema"
"5667";"I Love Rock 'n' Roll"
"7989";"Fame"
"6607";"Light My Fire"
"4377";"Sweet Home Alabama"
"4571";"Time of the Season"
"7877";"I Just Wanna Be Your Everything"
"8763";"We Can Work it Out"
"1926";"The Thing"
"2286";"Rich Girl"
"8599";"The Song From Moulin Rouge (Where Is Your Heart)"
"7222";"Delicado"
"871";"The Boy is Mine"
"7152";"Look Away"
"5128";"Wheel of Fortune"
"5167";"Cry"
"8915";"Boulevard of Broken Dreams"
"3412";"Sir Duke"
"8587";"We've Only Just Begun"
"5116";"How High the Moon"
"4057";"Twist & Shout"
"7322";"Behind Closed Doors"
"5572";"All I Wanna Do"
"7614";"You Ain't Seen Nothin' Yet"
"3136";"You Don't Bring Me Flowers"
"2604";"Sweet Home Alabama"
"8878";"Mrs Brown You've Got a Lovely Daughter"
"5558";"I Just Called to Say I Love You"
"6878";"Que sera sera (Whatever will be will be)"
"38";"Get Down Tonight"
"4502";"Nobody Does it Better"
"8850";"How Deep is Your Love?"
"3872";"(Sexual) Healing"
"274";"Summertime Blues"
"1994";"Escape (The Pina Colada Song)"
"2530";"Time of the Season"
"1791";"Call Me"
"4475";"Monday Monday"
"3650";"Hey Paula"
"4118";"A Thousand Miles"
"219";"Magic"
"3166";"Blueberry Hill"
"2849";"Sugar Sugar"
"6332";"Piano Man"
"3058";"The Girl From Ipanema"
"4596";"This Land is Your Land"
"7340";"I Can See Clearly Now"
"7005";"Ticket to Ride"
"8908";"She's a Lady"
"4489";"Alone Again (Naturally)"
"4705";"Eight Days a Week"
"1869";"Time After Time"
"4081";"Walk Don't Run"
"8486";"People"
"6799";"Auf Wiederseh'n Sweetheart"
"1291";"All Shook Up"
"3708";"The Hustle"
"3581";"I Will Always Love You"
"6968";"We Are the Champions"
"2219";"I Kissed A Girl"
"8349";"Bette Davis Eyes"
"4586";"Fire & Rain"
"491";"If You Don't Know Me By Now"
"2846";"You Ain't Seen Nothin' Yet"
"5289";"Why Don't You Believe Me?"
"49";"Sweet Soul Music"
"4187";"9 to 5"
"1744";"Tennessee Waltz"
"2668";"Irreplaceable"
"5356";"Rhapsody in Blue"
"4545";"Don't Worry Be Happy"
"6465";"When a Man Loves a Woman"
"5438";"Twist & Shout"
"8718";"Don't Be Cruel"
"781";"Born to Be Wild"
"3862";"Baker Street"
"3166";"Till The End of Time"
"795";"Here Without You"
"7462";"We Found Love"
"2483";"What a Fool Believes"
"701";"Livin' La Vida Loca"
"8643";"You're Beautiful"
"2374";"Band of Gold"
"788";"Let Me Call You Sweetheart"
"6070";"I Gotta Feeling"
"5037";"Downtown"
"420";"Whole Lotta Love"
"2633";"Peggy Sue"
"4394";"Beautiful Day"
"2822";"You've Got a Friend"
"2848";"Bye Bye Love"
"4458";"Stand By Me"
"8845";"(Your Love Keeps Lifting Me) Higher & Higher"
"6589";"Kung Fu Fighting"
"1972";"Kiss"
"4007";"Georgy Girl"
"243";"Fallin'"
"7937";"Like a Prayer"
"7183";"Whatcha Say"
"5581";"ABC"
"4316";"Light My Fire"
"2553";"I'll Be Missing You"
"8870";"Don't Leave Me This Way"
"7929";"Do Ya Think I'm Sexy?"
"1263";"Shadow Dancing"
"5332";"I Love Rock 'n' Roll"
"3512";"Don't Stop 'Til You Get Enough"
"409";"Rags to Riches"
"677";"We Are Young"
"1752";"Killing Me Softly With His Song"
"7158";"We Found Love"
"1127";"Can't Help Falling in Love"
"3703";"Love Is Blue (L'Amour Est Bleu)"
"2621";"Fly Robin Fly"
"4577";"Cold"
"2622";"Baby Love"
"673";"Rock the Boat"
"6361";"Blue Suede Shoes"
"8108";"The Power of Love"
"1053";"Rag Doll"
"8104";"Sleepy Lagoon"
"7050";"I Went to Your Wedding"
"7277";"Disturbia"
"2991";"Without Me"
"4563";"White Rabbit"
"2048";"Instant Karma"
"4887";"How Do I Live?"
"1480";"Hey Paula"
"7874";"Crocodile Rock"
"6031";"Take a Bow"
"2876";"California Dreamin'"
"5090";"Mona Lisa"
"2906";"Irreplaceable"
"4212";"I Went to Your Wedding"
"97";"White Christmas"
"5883";"All I Have to Do is Dream"
"8222";"Love Will Keep Us Together"
"5788";"Royals"
"4756";"Lonely Boy"
"1663";"I Will Always Love You"
"5795";"Till I Waltz Again With You"
"1122";"Stop! in the Name of Love"
"3769";"Superstar"
"8255";"Silly Love Songs"
"2071";"Riders On the Storm"
"6752";"Walk On the Wild Side"
"2115";"Don't Let the Sun Go Down On Me"
"7933";"Stars & Stripes Forever"
"1649";"Tears of a Clown"
"5590";"Time After Time"
"2312";"Waiting For a Girl Like You"
"4854";"Sweet Home Alabama"
"6092";"Silly Love Songs"
"4543";"Whatcha Say"
"3150";"More Than a Feeling"
"6703";"Change the World"
"1104";"Good Lovin'"
"6503";"Sixteen Tons"
"5657";"I'm Looking Over a Four Leaf Clover"
"6927";"Wake Up Little Susie"
"7349";"Hey Baby"
"7141";"Let's Get it On"
"6740";"Volare"
"3511";"Minnie the Moocher"
"2128";"Begin the Beguine"
"7457";"Rag Mop"
"5621";"Weak"
"6183";"Brand New Key"
"3085";"U Got it Bad"
"139";"Baby Come Back"
"728";"Nothing Compares 2 U"
"6999";"Cat's in the Cradle"
"7138";"Judy in Disguise (With Glasses)"
"3518";"Come Together"
"6898";"Private Eyes"
"6914";"Are You Lonesome Tonight?"
"8810";"More Than a Feeling"
"6388";"Look Away"
"5736";"Can't Buy Me Love"
"188";"More Than a Feeling"
"2234";"Bye"
"6063";"Don't Speak"
"764";"E.T."
"3768";"You Send Me"
"7076";"My Life"
"1015";"Caldonia Boogie (What Makes Your Big Head So Hard)"
"5649";"Only You (And You Alone)"
"3531";"The Long & Winding Road"
"2112";"Drops of Jupiter (Tell Me)"
"3914";"Some of These Days"
"7424";"Here Without You"
"798";"Sledgehammer"
"8852";"We Can Work it Out"
"6059";"Kiss From a Rose"
"2384";"Fame"
"7211";"That's the Way (I Like It)"
"3509";"So Much in Love"
"1270";"Mony Mony"
"3735";"Magic Carpet Ride"
"4674";"Travellin' Band"
"3576";"Judy in Disguise (With Glasses)"
"2455";"One of Us"
"7282";"Save the Best For Last"
"8495";"Hard to Say I'm Sorry"
"8094";"Jessie's Girl"
"5792";"Un-Break My Heart"
"342";"Hotel California"
"720";"Love Me Do"
"3567";"Don't You (Forget About Me)"
"3945";"Stormy Weather (Keeps Rainin' All the Time)"
"4388";"Mister Sandman"
"7745";"Grease"
"6095";"So Much in Love"
"1117";"Use Somebody"
"8612";"The Sweet Escape"
"7329";"Chances Are"
"3485";"Truly Madly Deeply"
"4986";"The Great Pretender"
"697";"Me & Mrs Jones"
"6227";"Endless Love"
